Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[17:56:56.939] ;36 cb 30 00 3c 5b c2 19 59 06 f3 ff f9 0f 1a 0e 4a 02 59 f9 d7 fe e8 ff 00 00 4d;77;432167740;-850343;4089;3197750;3610;586;-1703;-297;-24;0
[17:56:57.447] ;72 02 31 00 b7 f0 c1 19 3a 6b f3 ff 4e 0f 16 0e 5e 02 ec f8 9a fe e8 ff 00 00 4d;77;432140471;-824518;3918;3211890;3606;606;-1812;-358;-24;0
[17:56:57.956] ;92 3a 31 00 ba d3 c1 19 e6 ca f3 ff af 0e 10 0e 9e 03 e8 f8 0a ff e8 ff 00 00 4d;77;432133050;-800026;3759;3226258;3600;926;-1816;-246;-24;0
[17:56:58.969] ;70 ac 31 00 fa c1 c1 19 7b 18 f4 ff 24 0e 01 0e 04 03 e8 f8 ad ff e8 ff 00 00 4d;77;432128506;-780165;3620;3255408;3585;772;-1816;-83;-24;0
[17:56:59.477] ;9d e6 31 00 fa c1 c1 19 7b 18 f4 ff 24 0e fc 0d eb 02 dc f8 cd fe e8 ff 00 00 4d;77;432128506;-780165;3620;3270301;3580;747;-1828;-307;-24;0
[17:56:59.987] ;1f 20 32 00 fa c1 c1 19 7b 18 f4 ff 24 0e ec 0d 3b 03 c5 f8 46 ff e8 ff 00 00 4d;77;432128506;-780165;3620;3285023;3564;827;-1851;-186;-24;0
[17:57:00.494] ;9b 5b 32 00 fa c1 c1 19 7b 18 f4 ff 24 0e eb 0d f3 02 9d f8 cd ff e8 ff 00 00 4d;77;432128506;-780165;3620;3300251;3563;755;-1891;-51;-24;0
[17:57:01.004] ;a4 96 32 00 43 a1 c1 19 11 93 f5 ff 01 0b e6 0d 95 02 76 f8 ac fe e8 ff 00 00 4d;77;432120131;-683247;2817;3315364;3558;661;-1930;-340;-24;0
[17:57:01.546] ;69 d4 32 00 d9 9c c1 19 0b fe f5 ff 34 0a d7 0d 6e 02 50 f8 c2 fe e8 ff 00 00 4d;77;432119001;-655861;2612;3331177;3543;622;-1968;-318;-24;0
[17:57:02.044] ;8b 12 33 00 d9 9c c1 19 0b fe f5 ff 34 0a d2 0d c1 03 74 f8 43 00 e8 ff 00 00 4d;77;432119001;-655861;2612;3347083;3538;961;-1932;67;-24;0
[17:57:02.556] ;3b 4e 33 00 5d 99 c1 19 06 88 f6 ff 19 09 cb 0d 33 03 23 f8 7d 00 e8 ff 00 00 4d;77;432118109;-620538;2329;3362363;3531;819;-2013;125;-24;0
[17:57:03.573] ;11 c8 33 00 75 97 c1 19 13 da f6 ff 60 08 b8 0d a5 03 f9 f7 ea fe e8 ff 00 00 4d;77;432117621;-599533;2144;3393553;3512;933;-2055;-278;-24;0
[17:57:04.085] ;56 06 34 00 3f 96 c1 19 6a 01 f7 ff f8 07 b2 0d c3 03 19 f8 92 ff e8 ff 00 00 4d;77;432117311;-589462;2040;3409494;3506;963;-2023;-110;-24;0
[17:57:04.591] ;e9 42 34 00 3f 96 c1 19 6a 01 f7 ff f8 07 ab 0d e7 03 eb f7 1c 00 e8 ff 00 00 4d;77;432117311;-589462;2040;3425001;3499;999;-2069;28;-24;0
[17:57:05.127] ;f3 84 34 00 3f 96 c1 19 6a 01 f7 ff f8 07 97 0d 1f 04 65 f8 c3 ff e7 ff 00 00 4d;77;432117311;-589462;2040;3441907;3479;1055;-1947;-61;-25;0
[17:57:05.603] ;ea be 34 00 3f 96 c1 19 6a 01 f7 ff f8 07 99 0d ab 02 19 f8 cc fe e8 ff 00 00 4d;77;432117311;-589462;2040;3456746;3481;683;-2023;-308;-24;0
[17:57:06.109] ;a3 fc 34 00 3f 96 c1 19 6a 01 f7 ff f8 07 91 0d aa 01 9c f7 3e fe e8 ff 00 00 4d;77;432117311;-589462;2040;3472547;3473;426;-2148;-450;-24;0
[17:57:06.669] ;79 3a 35 00 3f 96 c1 19 6a 01 f7 ff f8 07 88 0d a8 02 03 f8 23 ff e7 ff 00 00 4d;77;432117311;-589462;2040;3488377;3464;680;-2045;-221;-25;0
[17:57:07.124] ;4a 78 35 00 3f 96 c1 19 6a 01 f7 ff f8 07 7d 0d 1d 03 ef f7 df fe e8 ff 00 00 4d;77;432117311;-589462;2040;3504202;3453;797;-2065;-289;-24;0
[17:57:07.633] ;65 b6 35 00 3f 96 c1 19 6a 01 f7 ff f8 07 79 0d 1e 02 e1 f7 5c ff e8 ff 00 00 4d;77;432117311;-589462;2040;3520101;3449;542;-2079;-164;-24;0
[17:57:08.140] ;12 f6 35 00 fb 9b c1 19 dd 43 f7 ff 59 06 71 0d 16 03 b7 f7 2e ff e7 ff 00 00 4d;77;432118779;-572451;1625;3536402;3441;790;-2121;-210;-25;0
[17:57:08.655] ;d8 33 36 00 5f 9c c1 19 71 4e f7 ff 29 06 63 0d 04 02 60 f8 24 00 e8 ff 00 00 4d;77;432118879;-569743;1577;3552216;3427;516;-1952;36;-24;0
[17:57:09.168] ;de 74 36 00 f6 9c c1 19 ab 54 f7 ff f1 05 5e 0d 7b 03 bd f7 42 ff e8 ff 00 00 4d;77;432119030;-568149;1521;3568862;3422;891;-2115;-190;-24;0
[17:57:09.676] ;d9 b1 36 00 08 9d c1 19 90 59 f7 ff ca 05 57 0d e5 01 22 f8 b2 fe e8 ff 00 00 4d;77;432119048;-566896;1482;3584473;3415;485;-2014;-334;-24;0
[17:57:10.261] ;db f9 36 00 cb 9c c1 19 01 63 f7 ff 8d 05 44 0d e7 02 de f7 b0 ff e8 ff 00 00 4d;77;432118987;-564479;1421;3602907;3396;743;-2082;-80;-24;0
[17:57:10.754] ;ad 38 37 00 cb 9c c1 19 01 63 f7 ff 8d 05 44 0d 6a 02 07 f8 20 00 e8 ff 00 00 4d;77;432118987;-564479;1421;3618989;3396;618;-2041;32;-24;0
